model,revision,method,context,batch,tp,v_rank,base_rank,residual_rank,page_size,sparse_budget,sink,recent,k_residency,dtype,gpu,repeat,run_id,stage,median_ms,p10_ms,p90_ms,collective,communicated_width,communicated_elements_per_rank,payload_bytes_per_rank,ring_bytes_per_rank
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,projection,0.013151999562978745,0.012896000407636166,0.013919999822974205,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,collective,0.04927999898791313,0.0488319993019104,0.05023999884724617,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,reconstruction,0.016976000741124153,0.01033599954098463,0.019519999623298645,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b16,total,0.07772800326347351,0.07459200173616409,0.08799999952316284,all_reduce,4096,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,projection,0.013376000337302685,0.013088000006973743,0.014303999952971935,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,collective,0.036639999598264694,0.03551999852061272,0.03999999910593033,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,reconstruction,0.015263999812304974,0.015072000212967396,0.016095999628305435,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b16,total,0.0687360018491745,0.06425599753856659,0.08060800284147263,all_reduce,1024,16384,32768,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,projection,0.013535999692976475,0.013055999763309956,0.021983999758958817,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,collective,0.03606399893760681,0.03488000109791756,0.03868800029158592,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,reconstruction,0.017535999417304993,0.01692800037562847,0.019071999937295914,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b16,total,0.06388800218701363,0.0626240000128746,0.06838399916887283,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,projection,0.01744000054895878,0.01711999997496605,0.020128000527620316,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,collective,0.0384799987077713,0.03670400008559227,0.04387199878692627,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,reconstruction,0.020576000213623047,0.02035200037062168,0.0208320003002882,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b16,total,0.08667199686169624,0.0838719978928566,0.0926399976015091,all_reduce,2048,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,projection,0.012671999633312225,0.012415999546647072,0.01360000018030405,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,collective,0.021023999899625778,0.020416000857949257,0.02735999971628189,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,reconstruction,0.02051199972629547,0.020287999883294106,0.020864000543951988,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,16,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b16,total,0.04320000112056732,0.042527999728918076,0.04428799822926521,all_gather,256,4096,8192,57344.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,projection,0.013567999936640263,0.01321600005030632,0.017696000635623932,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,collective,0.08185599744319916,0.08118399977684021,0.08275199681520462,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,reconstruction,0.01583999954164028,0.0098879998549819,0.019648000597953796,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b32,total,0.09033600240945816,0.08963199704885483,0.09164799749851227,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b32,projection,0.013472000136971474,0.013120000250637531,0.015263999812304974,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b32,collective,0.037248000502586365,0.03590400144457817,0.038975998759269714,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b32,reconstruction,0.01600000075995922,0.015807999297976494,0.017184000462293625,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b32,total,0.06995200365781784,0.06764800101518631,0.07807999849319458,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b32,projection,0.015887999907135963,0.013248000293970108,0.018751999363303185,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b32,collective,0.04944000020623207,0.048895999789237976,0.0504320003092289,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b32,reconstruction,0.021040000021457672,0.017023999243974686,0.022655999287962914,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b32,total,0.07262400165200233,0.07039999961853027,0.08991999924182892,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b32,projection,0.017535999417304993,0.017184000462293625,0.019936000928282738,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b32,collective,0.049536000937223434,0.04899200052022934,0.05056000128388405,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b32,reconstruction,0.020896000787615776,0.02070399932563305,0.02768000029027462,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b32,total,0.08892799913883209,0.08451200276613235,0.09676799923181534,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b32,projection,0.012736000120639801,0.012480000033974648,0.01398400031030178,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b32,collective,0.029664000496268272,0.02876799926161766,0.030688000842928886,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b32,reconstruction,0.020959999412298203,0.020767999812960625,0.021215999498963356,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b32,total,0.052319999784231186,0.051392000168561935,0.05350400134921074,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b32,projection,0.013279999606311321,0.012992000207304955,0.014015999622642994,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b32,collective,0.08156800270080566,0.08086399734020233,0.08246400207281113,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b32,reconstruction,0.01027199998497963,0.0098879998549819,0.010879999957978725,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b32,total,0.0904960036277771,0.0896959975361824,0.09167999774217606,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b32,projection,0.013344000093638897,0.013024000450968742,0.016704000532627106,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b32,collective,0.03798399865627289,0.036607999354600906,0.04073600098490715,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b32,reconstruction,0.01603199914097786,0.01583999954164028,0.02006400004029274,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b32,total,0.06803199648857117,0.06576000154018402,0.08006399869918823,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b32,projection,0.013311999849975109,0.013055999763309956,0.015263999812304974,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b32,collective,0.049536000937223434,0.04886399954557419,0.050592001527547836,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b32,reconstruction,0.01740800030529499,0.017055999487638474,0.018912000581622124,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b32,total,0.07099199667572975,0.07020799815654755,0.07254400104284286,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b32,projection,0.02779199928045273,0.024480000138282776,0.0315839983522892,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b32,collective,0.04956800118088722,0.04899200052022934,0.050783999264240265,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b32,reconstruction,0.020864000543951988,0.02070399932563305,0.02115200087428093,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b32,total,0.09148799628019333,0.08895999938249588,0.0984639972448349,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b32,projection,0.012959999963641167,0.012640000320971012,0.015263999812304974,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b32,collective,0.02956799976527691,0.028704000636935234,0.030592000111937523,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b32,reconstruction,0.02643200010061264,0.025472000241279602,0.02921600081026554,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b32,total,0.052352000027894974,0.051392000168561935,0.053888000547885895,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b32,projection,0.01375999953597784,0.012992000207304955,0.019007999449968338,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b32,collective,0.08160000294446945,0.08102399855852127,0.08240000158548355,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b32,reconstruction,0.013135999906808138,0.010208000428974628,0.015936000272631645,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b32,total,0.09027200192213058,0.08947200328111649,0.09126400202512741,all_reduce,4096,131072,262144,458752.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b32,projection,0.019551999866962433,0.013439999893307686,0.022911999374628067,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b32,collective,0.03691200166940689,0.034591998904943466,0.040863998234272,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b32,reconstruction,0.016095999628305435,0.01583999954164028,0.01788800023496151,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b32,total,0.06985600292682648,0.06764800101518631,0.07657600194215775,all_reduce,1024,32768,65536,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b32,projection,0.013407999649643898,0.013088000006973743,0.01744000054895878,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b32,collective,0.049375999718904495,0.04886399954557419,0.05011200159788132,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b32,reconstruction,0.017023999243974686,0.016863999888300896,0.017791999503970146,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b32,total,0.07089600339531898,0.06998399645090103,0.07212799787521362,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b32,projection,0.017632000148296356,0.01727999933063984,0.02112000063061714,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b32,collective,0.04944000020623207,0.0488319993019104,0.050592001527547836,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b32,reconstruction,0.020864000543951988,0.02070399932563305,0.021088000386953354,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b32,total,0.08975999802350998,0.08694399893283844,0.09824000298976898,all_reduce,2048,65536,131072,229376.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b32,projection,0.012943999841809273,0.012608000077307224,0.01708799973130226,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b32,collective,0.029472000896930695,0.02860799990594387,0.030719999223947525,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b32,reconstruction,0.020927999168634415,0.020767999812960625,0.021215999498963356,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,32,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b32,total,0.052352000027894974,0.05152000114321709,0.05337600037455559,all_gather,256,8192,16384,114688.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,projection,0.01321600005030632,0.012896000407636166,0.015584000386297703,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,collective,0.03606399893760681,0.03465599939227104,0.03888000175356865,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,reconstruction,0.009952000342309475,0.009727999567985535,0.01500799972563982,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,total,0.07155200093984604,0.06876800209283829,0.08111999928951263,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,projection,0.016416000202298164,0.01616000011563301,0.020640000700950623,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,collective,0.038495998829603195,0.03657599911093712,0.044256001710891724,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,reconstruction,0.013120000250637531,0.012799999676644802,0.015168000012636185,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,total,0.07110399752855301,0.06854400038719177,0.07932800054550171,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b1,projection,0.02377600036561489,0.016736000776290894,0.02691200003027916,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b1,collective,0.0368800014257431,0.03526400029659271,0.03948799893260002,all_reduce,2048,2048,4096,7168.0
