layer,group,document,query_position,page,token_start,token_end_inclusive,pinned,teacher_mass_mean,teacher_non_sink_mass_mean,teacher_mass_h0,teacher_mass_h1,teacher_mass_h2,teacher_mass_h3,exact.group_score,exact.rank_min,exact.rank_max,exact.owner,exact.selected,exact.cutoff,exact.score_minus_cutoff,exact.global_owner_head,exact.rank_min_minus_63,q32.group_score,q32.rank_min,q32.rank_max,q32.owner,q32.selected,q32.cutoff,q32.score_minus_cutoff,q32.global_owner_head,q32.rank_min_minus_63,q32.status,uniform8.group_score,uniform8.rank_min,uniform8.rank_max,uniform8.owner,uniform8.selected,uniform8.cutoff,uniform8.score_minus_cutoff,uniform8.global_owner_head,uniform8.rank_min_minus_63,uniform8.status,qgram8.group_score,qgram8.rank_min,qgram8.rank_max,qgram8.owner,qgram8.selected,qgram8.cutoff,qgram8.score_minus_cutoff,qgram8.global_owner_head,qgram8.rank_min_minus_63,qgram8.status
0,7,70,32255,919,29408,29439,False,0.00943954847753048,0.009439557790756226,0.03415314853191376,0.00327142421156168,0.0001549909356981516,0.00017863127868622541,0.03415314853191376,5,5,0,True,0.0040387618355453014,0.030114386696368456,28,-58,0.028589164838194847,5,5,0,True,0.004014615435153246,0.0245745494030416,28,-58,intersection,0.025340916588902473,7,7,0,True,0.004085871856659651,0.021255044732242823,28,-56,intersection,0.0034012189134955406,84,84,0,False,0.003819130826741457,-0.00041791191324591637,28,21,missed
0,3,76,30207,742,23744,23775,False,0.009345607832074165,0.00934562087059021,0.0005435102502815425,0.00048192322719842196,0.0011316906893625855,0.03522530570626259,0.03522533178329468,4,4,3,True,0.004547250922769308,0.03067808086052537,15,-59,0.004766145721077919,53,53,3,True,0.00402422808110714,0.0007419176399707794,15,-10,intersection,0.0053962841629981995,45,45,3,True,0.004118043929338455,0.0012782402336597443,15,-18,intersection,0.0022321005817502737,110,110,3,False,0.004172660876065493,-0.001940560294315219,15,47,missed
0,7,67,26111,470,15040,15071,False,0.009344815276563168,0.009344815276563168,0.0023541045375168324,0.0004973941831849515,0.025892125442624092,0.008635635487735271,0.025892125442624092,11,11,2,True,0.0034083076752722263,0.022483817767351866,30,-52,0.04020218551158905,8,8,3,True,0.0037544069346040487,0.036447778576985,31,-55,intersection,0.021661825478076935,19,19,2,True,0.0038866393733769655,0.01777518610469997,30,-44,intersection,0.0030605585779994726,71,71,0,False,0.0033626523800194263,-0.00030209380201995373,28,8,missed
1,7,64,26879,829,26528,26559,False,0.2262669950723648,0.2262670248746872,0.8925896883010864,0.004044775385409594,0.0009583515929989517,0.007475175429135561,0.892589807510376,1,1,0,True,0.0037154604215174913,0.8888743470888585,28,-62,0.0084015978500247,36,36,0,True,0.005671051796525717,0.0027305460534989834,28,-27,intersection,0.01117182057350874,28,28,0,True,0.002975618001073599,0.00819620257243514,28,-35,intersection,0.002634685719385743,126,126,2,False,0.007227838970720768,-0.004593153251335025,30,63,missed
1,7,69,25087,720,23040,23071,False,0.143968865275383,0.1439688801765442,0.5747390985488892,0.0004040729836560786,0.0005012733163312078,0.00023100835096556693,0.5747391581535339,3,3,0,True,0.0029018220957368612,0.5718373360577971,28,-60,0.8131499886512756,2,2,0,True,0.0023900240194052458,0.8107599646318704,28,-61,intersection,0.008363447152078152,27,27,0,True,0.005312127061188221,0.0030513200908899307,28,-36,intersection,0.0009558351594023407,229,229,1,False,0.0043135094456374645,-0.003357674286235124,29,166,missed
1,7,77,27647,768,24576,24607,False,0.13459591567516327,0.13459593057632446,0.5380488634109497,0.0001876800088211894,8.01755322754616e-06,0.00013904948718845844,0.5380489230155945,2,2,0,True,0.002411977155134082,0.5356369458604604,28,-61,0.020618809387087822,11,11,0,True,0.005456722807139158,0.015162086579948664,28,-52,intersection,0.002079638885334134,73,73,0,False,0.002407059771940112,-0.000327420886605978,28,10,missed,0.003467986825853586,74,74,0,False,0.00430989870801568,-0.0008419118821620941,28,11,missed
1,7,68,29951,911,29152,29183,False,0.12909388542175293,0.12909390032291412,0.5128804445266724,0.0032310266979038715,4.5084376324666664e-05,0.00021900792489759624,0.5128805041313171,3,3,0,True,0.0019709474872797728,0.5109095566440374,28,-60,0.014730719849467278,10,10,0,True,0.005554479546844959,0.009176240302622318,28,-53,intersection,0.0074685909785330296,33,33,0,True,0.004284231457859278,0.003184359520673752,28,-30,intersection,0.002948302309960127,98,98,1,False,0.005651512183248997,-0.00270320987328887,29,35,missed
1,7,77,26623,797,25504,25535,False,0.11210503429174423,0.11210526525974274,0.43869394063949585,0.00046483371988870203,0.0001830232358770445,0.00907833967357874,0.43869486451148987,2,2,0,True,0.0033754659816622734,0.4353193985298276,28,-61,0.00473765516653657,67,67,0,False,0.004979767370969057,-0.0002421122044324875,28,4,missed,0.003325090045109391,63,63,0,True,0.003325090045109391,0.0,28,0,intersection,0.001314607565291226,172,172,3,False,0.004763578996062279,-0.003448971430771053,31,109,missed
1,7,64,31743,764,24448,24479,False,0.10955460369586945,0.10955740511417389,0.4369204044342041,0.0003154334262944758,4.422084748512134e-05,0.000938361044973135,0.4369316101074219,2,2,0,True,0.003503760090097785,0.4334278500173241,28,-61,0.008984655141830444,24,24,0,True,0.005464999005198479,0.0035196561366319656,28,-39,intersection,0.010535165667533875,16,16,0,True,0.004696257878094912,0.005838907789438963,28,-47,intersection,0.002693028887733817,108,108,0,False,0.005076032131910324,-0.002383003244176507,28,45,missed
1,7,74,31487,900,28800,28831,False,0.09899444878101349,0.09899451583623886,0.39365485310554504,0.0015623238869011402,0.0005501335836015642,0.00021050171926617622,0.39365512132644653,1,1,0,True,0.005346970167011023,0.3883081511594355,28,-62,0.18123464286327362,2,2,0,True,0.005582521203905344,0.17565212165936828,28,-61,intersection,0.004118936602026224,107,107,1,False,0.006763387471437454,-0.00264445086941123,29,44,missed,0.001977575244382024,124,124,0,False,0.00418130261823535,-0.002203727373853326,28,61,missed
1,7,75,31999,956,30592,30623,False,0.0934852808713913,0.09348531812429428,0.3718598484992981,0.0009549013921059668,0.000885933986864984,0.00024043701705522835,0.37185999751091003,2,2,0,True,0.003664591582491994,0.36819540592841804,28,-61,0.12562966346740723,6,6,0,True,0.0037484723143279552,0.12188119115307927,28,-57,intersection,0.003033627988770604,115,115,0,False,0.004712512716650963,-0.0016788847278803587,28,52,missed,0.0033741621300578117,67,67,1,False,0.00347119546495378,-9.703333489596844e-05,29,4,missed
1,7,67,28159,875,28000,28031,False,0.09020756930112839,0.09020763635635376,0.3151852488517761,0.014251458458602428,0.004984403494745493,0.026409152895212173,0.3151855170726776,3,3,0,True,0.0028717005625367165,0.3123138165101409,28,-60,0.027507171034812927,12,12,0,True,0.00452142721042037,0.022985743824392557,28,-51,intersection,0.03974113613367081,8,8,3,True,0.004080832935869694,0.03566030319780111,31,-55,intersection,0.006797899026423693,66,66,2,False,0.006897734012454748,-9.983498603105545e-05,30,3,missed
1,7,71,25855,793,25376,25407,False,0.09000477194786072,0.09000494331121445,0.3495767116546631,0.002427860861644149,0.0036544720642268658,0.004360061604529619,0.3495773673057556,2,2,0,True,0.0035015323664993048,0.3460758349392563,28,-61,0.036252789199352264,6,6,0,True,0.004864397458732128,0.031388391740620136,28,-57,intersection,0.016490016132593155,22,22,0,True,0.006501669529825449,0.009988346602767706,28,-41,intersection,0.001623091520741582,116,116,2,False,0.003913104068487883,-0.0022900125477463007,30,53,missed
1,7,77,28159,780,24960,24991,False,0.08934226632118225,0.08934230357408524,0.3562680780887604,0.0007229424663819373,0.00029866417753510177,7.935139728942886e-05,0.3562682271003723,2,2,0,True,0.0034204323310405016,0.3528477947693318,28,-61,0.04213682934641838,6,6,0,True,0.00453269574791193,0.03760413359850645,28,-57,intersection,0.091218501329422,3,3,0,True,0.004156341776251793,0.0870621595531702,28,-60,intersection,0.000214338768273592,350,350,2,False,0.002860876265913248,-0.002646537497639656,30,287,missed
1,7,64,25855,745,23840,23871,False,0.08810994774103165,0.08811108022928238,0.35180237889289856,0.00045478306128643453,2.944189873232972e-06,0.00017968338215723634,0.3518069088459015,2,2,0,True,0.00390344625338912,0.34790346259251237,28,-61,0.021459173411130905,14,14,0,True,0.0045481594279408455,0.01691101398319006,28,-49,intersection,0.05789600685238838,5,5,0,True,0.005672778002917767,0.052223228849470615,28,-58,intersection,0.0027444332372397184,107,107,0,False,0.006092148367315531,-0.0033477151300758123,28,44,missed
1,7,69,28159,853,27296,27327,False,0.08227173238992691,0.0822717472910881,0.3224007487297058,0.0012871683575212955,0.000586283509619534,0.004812746774405241,0.3224008083343506,2,2,0,True,0.004087354522198439,0.31831345381215215,28,-61,0.02204344980418682,14,14,0,True,0.005053527653217316,0.016989922150969505,28,-49,intersection,0.14014412462711334,5,5,0,True,0.0041610244661569595,0.13598310016095638,28,-58,intersection,0.0007586333667859435,157,157,1,False,0.0026379020418971777,-0.0018792686751112342,29,94,missed
1,7,67,25343,635,20320,20351,False,0.07718265801668167,0.07718268036842346,0.30216890573501587,0.0010687686735764146,0.0002341575745958835,0.0052587976679205894,0.30216899514198303,2,2,0,True,0.004579519387334585,0.29758947575464845,28,-61,0.035102102905511856,6,6,0,True,0.005959868431091309,0.029142234474420547,28,-57,intersection,0.0005849062581546605,352,352,3,False,0.005342227406799793,-0.004757321148645133,31,289,missed,0.0014357180334627628,138,138,3,False,0.005447010044008493,-0.004011292010545731,31,75,missed
1,7,66,25087,772,24704,24735,False,0.06969483941793442,0.06969518214464188,0.2523159384727478,0.001976276747882366,0.006041244603693485,0.018445879220962524,0.25231730937957764,2,2,0,True,0.004333326127380133,0.2479839832521975,28,-61,0.0797206312417984,5,5,0,True,0.0040097651071846485,0.07571086613461375,28,-58,intersection,0.0026993120554834604,118,118,0,False,0.006387836299836636,-0.003688524244353175,28,55,missed,0.0015430690255016088,132,132,2,False,0.00427309749647975,-0.002730028470978141,30,69,missed
1,7,68,29183,685,21920,21951,False,0.06925620138645172,0.0692562535405159,0.2744172513484955,0.0006978032179176807,9.644217061577365e-05,0.0018133234698325396,0.2744174599647522,2,2,0,True,0.005435971077531576,0.2689814888872206,28,-61,0.12594574689865112,2,2,0,True,0.006028066389262676,0.11991768050938845,28,-61,intersection,0.013504776172339916,13,13,0,True,0.005821906961500645,0.0076828692108392715,28,-50,intersection,0.0012996993027627468,162,162,3,False,0.005870384629815817,-0.00457068532705307,31,99,missed
1,7,65,29439,901,28832,28863,False,0.06893230974674225,0.06893231719732285,0.2702680826187134,0.001512447721324861,0.002394213806837797,0.0015545168425887823,0.27026811242103577,2,2,0,True,0.004283674526959658,0.2659844378940761,28,-61,0.039502061903476715,10,10,0,True,0.004828237928450108,0.03467382397502661,28,-53,intersection,0.015622871927917004,26,26,0,True,0.007273211143910885,0.008349660784006119,28,-37,intersection,0.0018086223863065243,194,194,2,False,0.006471165921539068,-0.004662543535232544,30,131,missed
1,7,73,30463,804,25728,25759,False,0.06796454638242722,0.06796455383300781,0.2709212601184845,0.0005064575816504657,0.00037267612060531974,5.778139166068286e-05,0.2709212899208069,2,2,0,True,0.005472566932439804,0.2654487229883671,28,-61,0.00032712111715227365,373,373,2,False,0.004587676376104355,-0.004260555258952081,30,310,missed,0.0004930276772938669,337,337,3,False,0.005558864213526249,-0.005065836536232382,31,274,missed,0.0016367151401937008,218,218,3,False,0.006007806397974491,-0.00437109125778079,31,155,missed
1,7,67,32255,844,27008,27039,False,0.06701118499040604,0.06701121479272842,0.26301905512809753,0.0009105827775783837,3.959094101446681e-05,0.004075516015291214,0.2630191743373871,2,2,0,True,0.004300051834434271,0.2587191225029528,28,-61,0.0013242114800959826,208,208,0,False,0.004396071191877127,-0.003071859711781144,28,145,missed,0.0017687473446130753,196,196,0,False,0.006934084463864565,-0.00516533711925149,28,133,missed,0.0015589335234835744,192,192,3,False,0.006535347085446119,-0.004976413561962545,31,129,missed
1,7,79,25343,777,24864,24895,False,0.06456850469112396,0.06456851959228516,0.25328904390335083,0.0007976076449267566,2.855648381228093e-05,0.004158820956945419,0.2532891035079956,2,2,0,True,0.0026785368099808693,0.25061056669801474,28,-61,0.03690193593502045,10,10,0,True,0.0042798155918717384,0.03262212034314871,28,-53,intersection,0.09400728344917297,6,6,0,True,0.00377672235481441,0.09023056109435856,28,-57,intersection,0.0007305526523850858,148,148,0,False,0.0024243362713605165,-0.0016937836189754307,28,85,missed
2,7,74,31487,900,28800,28831,False,0.18394453823566437,0.18439514935016632,0.594068169593811,0.0076334537006914616,0.0013230395270511508,0.13275349140167236,0.594379186630249,1,1,0,True,0.005885198246687651,0.5884939883835614,28,-62,0.0073465039022266865,52,52,0,True,0.006419452838599682,0.0009270510636270046,28,-11,intersection,0.0673842579126358,3,3,0,True,0.007210102863609791,0.06017415504902601,28,-60,intersection,0.004413665272295475,105,105,0,False,0.006038068328052759,-0.0016244030557572842,28,42,missed
2,7,76,28671,408,13056,13087,False,0.1401313990354538,0.1415119767189026,0.48881903290748596,0.001747538335621357,0.0009332557092420757,0.06902575492858887,0.4927825629711151,1,1,0,True,0.006159324664622545,0.48662323830649257,28,-62,0.003852332942187786,142,142,3,False,0.006251450628042221,-0.002399117685854435,31,79,missed,0.04554782807826996,2,2,0,True,0.006667886395007372,0.03887994168326259,28,-61,intersection,0.002302569570019841,273,273,0,False,0.006702740676701069,-0.004400171106681228,28,210,missed
2,7,64,27135,301,9632,9663,False,0.13755741715431213,0.13849344849586487,0.23422501981258392,0.0006853083032183349,0.0004232209757901728,0.3148961067199707,0.3175411522388458,1,1,3,True,0.006643178407102823,0.310897973831743,31,-62,0.01887369528412819,6,6,0,True,0.006760792341083288,0.012112902943044901,28,-57,intersection,0.021926775574684143,12,12,0,True,0.0074351090006530285,0.014491666574031115,28,-51,intersection,0.0028510186821222305,218,218,0,False,0.007223329972475767,-0.004372311290353537,28,155,missed
2,7,74,27135,628,20096,20127,False,0.1288890540599823,0.13229894638061523,0.0009762966656126082,0.0008251150138676167,0.0011527476599439979,0.5126020312309265,0.5262319445610046,1,1,3,True,0.005945277865976095,0.5202866666950285,31,-62,0.0018578115850687027,302,302,2,False,0.007774240802973509,-0.005916429217904806,30,239,missed,0.0017281557666137815,322,322,2,False,0.007778933271765709,-0.0060507775051519275,30,259,missed,0.0019123617094010115,287,287,2,False,0.008069961331784725,-0.006157599622383714,30,224,missed
2,7,66,30207,105,3360,3391,False,0.10786066949367523,0.10987899452447891,0.00017480249516665936,0.00025783575256355107,0.0010271808132529259,0.42998287081718445,0.43805399537086487,1,1,3,True,0.005828892346471548,0.4322251030243933,31,-62,0.0033888695761561394,137,137,3,False,0.006478633265942335,-0.0030897636897861958,31,74,missed,0.02361592836678028,8,8,3,True,0.006655824836343527,0.016960103530436754,31,-55,intersection,0.0025369252543896437,206,206,3,False,0.006601856090128422,-0.004064930835738778,31,143,missed
2,7,71,25855,772,24704,24735,False,0.09949149191379547,0.09951642155647278,0.1439075618982315,0.0044047217816114426,0.0026299329474568367,0.24702373147010803,0.24707767367362976,2,2,3,True,0.005175961181521416,0.24190171249210835,31,-61,0.015742896124720573,20,20,0,True,0.006887407973408699,0.008855488151311874,28,-43,intersection,0.009739709086716175,38,38,0,True,0.007682614494115114,0.002057094592601061,28,-25,intersection,0.007130454760044813,65,65,0,False,0.0072040013037621975,-7.354654371738434e-05,28,2,missed
2,7,76,29183,50,1600,1631,False,0.09387509524822235,0.09437547624111176,0.00011257045844104141,0.0001025657111313194,0.0001981814275495708,0.37508705258369446,0.37708762288093567,1,1,3,True,0.006438589189201593,0.3706490336917341,31,-62,0.017185518518090248,12,12,3,True,0.00577637180685997,0.011409146711230278,31,-51,intersection,0.02705884538590908,4,4,3,True,0.005665787495672703,0.021393057890236378,31,-59,intersection,0.000860082043800503,626,626,0,False,0.0055387867614626884,-0.004678704717662185,28,563,missed
2,7,67,25343,777,24864,24895,False,0.08833334594964981,0.08889079093933105,0.3321946859359741,0.01098631788045168,0.001090967794880271,0.009061405435204506,0.3340250253677368,1,1,0,True,0.007215385790914297,0.3268096395768225,28,-62,0.009195568971335888,48,48,1,True,0.006824404001235962,0.002371164970099926,29,-15,intersection,0.012168756686151028,42,42,0,True,0.008706601336598396,0.0034621553495526314,28,-21,intersection,0.006916266866028309,87,87,1,False,0.01081821694970131,-0.0039019500836730003,29,24,missed
2,7,67,25599,698,22336,22367,False,0.08562701940536499,0.08592265844345093,0.0023377665784209967,0.001136401784606278,0.0014906879514455795,0.33754321932792664,0.3387073278427124,1,1,3,True,0.0070436871610581875,0.3316636406816542,31,-62,0.0074532064609229565,56,56,3,True,0.006733182817697525,0.0007200236432254314,31,-7,intersection,0.004306757356971502,120,120,3,False,0.0065741268917918205,-0.0022673695348203182,31,57,missed,0.0025561698712408543,193,193,0,False,0.006144790910184383,-0.003588621038943529,28,130,missed
2,7,66,26111,762,24384,24415,False,0.08379478007555008,0.08380623161792755,0.0002819413784891367,0.0016714775701984763,0.0013999188086017966,0.33182579278945923,0.331865131855011,2,2,3,True,0.004470922518521547,0.32739420933648944,31,-61,0.32840418815612793,1,1,3,True,0.005779650062322617,0.3226245380938053,31,-62,intersection,0.013247242197394371,28,28,3,True,0.006445630919188261,0.00680161127820611,31,-35,intersection,0.005666697863489389,67,67,3,False,0.005768558941781521,-0.00010186107829213142,31,4,missed
2,7,72,27903,821,26272,26303,False,0.0807984471321106,0.08090174943208694,0.0924554169178009,0.000706025748513639,0.0017514763167127967,0.22828085720539093,0.22830386459827423,2,2,3,True,0.006842270493507385,0.22146159410476685,31,-61,0.008344735018908978,40,40,3,True,0.006226685829460621,0.0021180491894483566,31,-23,intersection,0.01952369324862957,17,17,3,True,0.007345106452703476,0.012178586795926094,31,-46,intersection,0.005947343539446592,81,81,3,False,0.007013437803834677,-0.0010660942643880844,31,18,missed
2,7,73,27647,42,1344,1375,False,0.07955874502658844,0.07968325912952423,0.0002623090986162424,0.0003085774078499526,0.0003022358287125826,0.31736186146736145,0.3178585469722748,1,1,3,True,0.007364747114479542,0.31049379985779524,31,-62,0.0020940806716680527,275,275,3,False,0.006394094321876764,-0.004300013650208712,31,212,missed,0.029152613133192062,4,4,3,True,0.006437951698899269,0.022714661434292793,31,-59,intersection,0.0022697742097079754,256,256,3,False,0.006087562534958124,-0.0038177883252501488,31,193,missed
