batch,dense_seconds,dense_output_tokens_per_second,dense_ttft_ms,dense_tpot_ms,dense_seconds_min,dense_seconds_max,dense_preemptions_total,c1_seconds,c1_output_tokens_per_second,c1_ttft_ms,c1_tpot_ms,c1_seconds_min,c1_seconds_max,c1_preemptions_total,e2e_speedup,tpot_speedup
256,438.37057042168453,74.74954344786255,208406.79542582622,1129.0711101403822,438.18227021209896,438.560425831005,0,373.03106458997354,87.84255015334385,181323.17186890397,942.8401377588054,372.99617321928963,373.3169212648645,0,1.1751583501592033,1.1975212604167025
