batch,dense_seconds,dense_output_tokens_per_second,dense_ttft_ms,dense_tpot_ms,dense_seconds_min,dense_seconds_max,dense_preemptions_total,c1_seconds,c1_output_tokens_per_second,c1_ttft_ms,c1_tpot_ms,c1_seconds_min,c1_seconds_max,c1_preemptions_total,e2e_speedup,tpot_speedup
1,3.124305305071175,40.96910752999666,687.6096776686609,19.179031450858737,3.119429985061288,3.1257481770589948,0,3.2969963778741658,38.82321523280888,587.3757000081241,21.323477383702993,3.294229306280613,3.302855026908219,0,0.947621697748319,0.8994326350127487
2,3.944280153606087,64.90411178474484,1394.7852810379118,20.075090046180044,3.9439964266493917,3.9464330347254872,0,4.00056262826547,63.99099921377666,1195.8934550639242,22.081810779370894,3.9974006954580545,4.001633075065911,0,0.9859313601887578,0.9091233616101106
4,5.488576448988169,93.28466219950134,2103.222287725657,26.46052438076439,5.487894041929394,5.489384355954826,0,5.310736753977835,96.4084690540353,1807.8918472165242,27.362125996302254,5.30902234185487,5.313775402959436,0,1.033486821744107,0.9670492849985521
8,8.449849263764918,121.1855937349285,3855.5634763324633,35.83062689945718,8.446986554190516,8.451563185080886,0,7.817665822803974,130.98538914429068,3314.3970528035425,35.08069240130616,7.811949926894158,7.820085152052343,0,1.0808660097898886,1.0213774143786027
16,14.599551380146295,140.27828298786247,6849.928537354572,60.32060053773356,14.592498313169926,14.604771187063307,0,13.077471665106714,156.60519498309984,5896.260320092551,55.797204715575596,13.064879232086241,13.08739878796041,0,1.1163894485124974,1.0810685023598552
32,26.94612365309149,152.0070215936262,12599.714799289359,111.35652486013072,26.91599469492212,26.96480708103627,0,23.60430116765201,173.52769611384522,10827.13528133172,98.97261083114151,23.584798488300294,23.64125970704481,0,1.1415768449022845,1.1251246574682927
64,51.784474595915526,158.19413181120004,23923.020874026406,215.32726993294585,51.71906167594716,51.845400041900575,0,44.3852622192353,184.56576778879142,20470.803095209703,184.36215862695505,44.31757586915046,44.54459979431704,0,1.1667042618816301,1.1679580643696341
128,102.75635332334787,159.4451288908994,47484.763793472666,424.36184768423374,102.62622742913663,102.92602011887357,0,85.17907283222303,192.3477147053657,39979.571250125446,345.85955706955525,84.97254823287949,85.42446069512516,0,1.2063567952394452,1.226977364106469
256,215.22790188202634,152.24791819957082,99054.61736891448,845.6464981083957,215.0152506469749,215.34405970014632,3,166.89893666189164,196.334384480725,79321.88991808107,661.4351456598994,166.75795229524374,167.38654544297606,0,1.2895702404506078,1.2785025163195898
