layer,group,document,query_position,page,token_start,token_end_inclusive,pinned,teacher_mass_mean,teacher_non_sink_mass_mean,teacher_mass_h0,teacher_mass_h1,teacher_mass_h2,teacher_mass_h3,exact.group_score,exact.rank_min,exact.rank_max,exact.owner,exact.selected,exact.cutoff,exact.score_minus_cutoff,exact.global_owner_head,exact.rank_min_minus_63,q32.group_score,q32.rank_min,q32.rank_max,q32.owner,q32.selected,q32.cutoff,q32.score_minus_cutoff,q32.global_owner_head,q32.rank_min_minus_63,q32.status,qgram32.group_score,qgram32.rank_min,qgram32.rank_max,qgram32.owner,qgram32.selected,qgram32.cutoff,qgram32.score_minus_cutoff,qgram32.global_owner_head,qgram32.rank_min_minus_63,qgram32.status
0,0,64,32767,230,7360,7391,False,0.0017097822856158018,0.0017099638935178518,0.0004159820673521608,2.309517688203755e-09,0.00042431146721355617,0.005998833104968071,0.00599955627694726,28,28,3,True,0.004178705625236034,0.0018208506517112255,3,-35,0.007073138374835253,23,23,3,True,0.004122087731957436,0.002951050642877817,3,-40,intersection,0.0057088579051196575,28,28,3,True,0.003921698313206434,0.0017871595919132233,3,-35,intersection
0,0,64,32767,231,7392,7423,False,0.0007259876001626253,0.0007260471465997398,0.0003248063148930669,2.968219803278771e-08,0.0006319853127934039,0.0019471291452646255,0.0019473639549687505,213,213,3,False,0.004178705625236034,-0.002231341670267284,3,150,0.001684937160462141,240,240,3,False,0.004122087731957436,-0.0024371505714952946,3,177,neither,0.0018026152392849326,214,214,3,False,0.003921698313206434,-0.0021190830739215016,3,151,neither
0,0,64,32767,232,7424,7455,False,0.0005148096242919564,0.0005148565978743136,0.00016212153423111886,2.111959218620285e-10,0.00035421899519860744,0.0015428978949785233,0.0015430839266628027,269,269,3,False,0.004178705625236034,-0.0026356216985732317,3,206,0.0013383377809077501,300,300,3,False,0.004122087731957436,-0.0027837499510496855,3,237,neither,0.0014289590762928128,276,276,3,False,0.003921698313206434,-0.0024927392369136214,3,213,neither
0,0,64,32767,233,7456,7487,False,0.00045509799383580685,0.0004551379242911935,0.0001391937112202868,5.916925283067087e-10,0.0003696462663356215,0.0013115514302626252,0.0013117095222696662,317,317,3,False,0.004178705625236034,-0.002866996102966368,3,254,0.001237847376614809,318,318,3,False,0.004122087731957436,-0.0028842403553426266,3,255,neither,0.001191639923490584,319,319,3,False,0.003921698313206434,-0.0027300583897158504,3,256,neither
0,0,64,32767,234,7488,7519,False,0.0010062059154734015,0.001006301841698587,0.00040787170291878283,6.64842136899324e-09,0.00046033720718696713,0.00315660797059536,0.0031569884158670902,109,109,3,False,0.004178705625236034,-0.0010217172093689442,3,46,0.003295082598924637,102,102,3,False,0.004122087731957436,-0.0008270051330327988,3,39,neither,0.0033260437194257975,89,89,3,False,0.003921698313206434,-0.0005956545937806368,3,26,neither
0,0,64,32767,235,7520,7551,False,0.0004148907319176942,0.0004149146843701601,0.0003548689710441977,6.469547564336153e-09,0.0005368507700040936,0.0007678366964682937,0.0007679292466491461,442,442,3,False,0.004178705625236034,-0.0034107763785868883,3,379,0.0008692151750437915,405,405,3,False,0.004122087731957436,-0.003252872556913644,3,342,neither,0.0008477314258925617,406,406,3,False,0.003921698313206434,-0.0030739668873138726,3,343,neither
0,0,64,32767,236,7552,7583,False,0.0006274745683185756,0.0006275189807638526,0.0006733238114975393,1.3643079554981341e-08,0.00040380575228482485,0.0014327550306916237,0.0014329277910292149,290,290,3,False,0.004178705625236034,-0.0027457778342068195,3,227,0.001759653096087277,226,226,3,False,0.004122087731957436,-0.0023624346358701587,3,163,neither,0.0014342468930408359,275,275,3,False,0.003921698313206434,-0.0024874514201655984,3,212,neither
0,0,64,32767,237,7584,7615,False,0.0004406670341268182,0.0004406883963383734,0.0005414977786131203,5.31942454529144e-08,0.0005492268246598542,0.0006718902732245624,0.000671971298288554,479,479,3,False,0.004178705625236034,-0.0035067343269474804,3,416,0.0006416303222067654,481,481,3,False,0.004122087731957436,-0.00348045740975067,3,418,neither,0.0006876762490719557,457,457,3,False,0.003921698313206434,-0.0032340220641344786,3,394,neither
0,0,64,32767,238,7616,7647,False,0.0005782146472483873,0.0005782555090263486,0.00045952587970532477,5.918251844150291e-08,0.000530608172994107,0.0013226652517914772,0.00132282474078238,313,313,3,False,0.004178705625236034,-0.0028558808844536543,3,250,0.0012410434428602457,314,314,3,False,0.004122087731957436,-0.00288104428909719,3,251,neither,0.001336468500085175,288,288,3,False,0.003921698313206434,-0.002585229813121259,3,225,neither
0,0,64,32767,239,7648,7679,False,0.0004581114917527884,0.0004581479006446898,0.00017095021030399948,8.442231802519018e-08,0.0004702069272752851,0.0011912044137716293,0.0011913480702787638,339,339,3,False,0.004178705625236034,-0.0029873575549572706,3,276,0.0013764218892902136,293,293,3,False,0.004122087731957436,-0.002745665842667222,3,230,neither,0.0012756577925756574,301,301,3,False,0.003921698313206434,-0.002646040520630777,3,238,neither
0,0,64,32767,240,7680,7711,False,0.0005584118771366775,0.0005584630416706204,0.00017177386325784028,3.4571381313242e-09,0.0003802426508627832,0.0016816274728626013,0.0016818302683532238,247,247,3,False,0.004178705625236034,-0.0024968753568828106,3,184,0.0016718344995751977,245,245,3,False,0.004122087731957436,-0.002450253232382238,3,182,neither,0.0014865115517750382,266,266,3,False,0.003921698313206434,-0.002435186761431396,3,203,neither
0,0,64,32767,241,7712,7743,False,0.0003989350516349077,0.00039896706584841013,0.0001003787328954786,4.893830229946161e-09,0.00044592737685889006,0.001049429178237915,0.001049555721692741,365,365,3,False,0.004178705625236034,-0.0031291499035432935,3,302,0.0010941294021904469,340,340,3,False,0.004122087731957436,-0.0030279583297669888,3,277,neither,0.0010305881733074784,355,355,3,False,0.003921698313206434,-0.002891110139898956,3,292,neither
0,0,64,32767,242,7744,7775,False,0.0003261578967794776,0.00032617207034491,0.0005347299738787115,1.1812777422903764e-08,0.00033327785786241293,0.00043661193922162056,0.0005347332917153835,525,525,0,False,0.004178705625236034,-0.003643972333520651,0,462,0.0004932407755404711,542,542,3,False,0.004122087731957436,-0.0036288469564169645,3,479,neither,0.0004827174998354167,537,537,3,False,0.003921698313206434,-0.0034389808133710176,3,474,neither
0,0,64,32767,243,7776,7807,False,0.00027763459365814924,0.0002776552573777735,0.00017129348998423666,2.695786094353281e-10,0.0002677770971786231,0.0006714675109833479,0.0006715484778396785,480,480,3,False,0.004178705625236034,-0.003507157147396356,3,417,0.0006112293340265751,493,493,3,False,0.004122087731957436,-0.0035108583979308605,3,430,neither,0.0007048640982247889,448,448,3,False,0.003921698313206434,-0.0032168342149816453,3,385,neither
0,0,64,32767,244,7808,7839,False,0.00012355210492387414,0.00012355860962998122,7.692246435908601e-05,2.0490524832439405e-09,0.00020933509222231805,0.00020794884767383337,0.0002093355287797749,721,721,2,False,0.004178705625236034,-0.0039693700964562595,2,658,0.0002707623061724007,654,654,3,False,0.004122087731957436,-0.003851325425785035,3,591,neither,0.0002656968717928976,646,646,3,False,0.003921698313206434,-0.0036560014414135367,3,583,neither
0,0,64,32767,245,7840,7871,False,0.0007592223701067269,0.000759307702537626,3.396382089704275e-05,1.135302341026545e-08,0.0001745982008287683,0.0028283160645514727,0.002828656928613782,133,133,3,False,0.004178705625236034,-0.0013500486966222525,3,70,0.0010728308698162436,348,348,3,False,0.004122087731957436,-0.003049256862141192,3,285,neither,0.0010308644268661737,354,354,3,False,0.003921698313206434,-0.0028908338863402605,3,291,neither
0,0,64,32767,246,7872,7903,False,7.897078467067331e-05,7.897615432739258e-05,4.896213431493379e-05,1.3033309154142358e-10,9.303720435127616e-05,0.00017388368723914027,0.00017390465654898435,761,761,3,False,0.004178705625236034,-0.00400480096868705,3,698,0.00021595039288513362,716,716,3,False,0.004122087731957436,-0.003906137339072302,3,653,neither,0.0002111734647769481,714,714,3,False,0.003921698313206434,-0.003710524848429486,3,651,neither
0,0,64,32767,247,7904,7935,False,0.00010459875193191692,0.00010460680641699582,4.497506597544998e-05,1.8435915294379157e-10,0.00011060943506890908,0.0002628103247843683,0.00026284201885573566,660,660,3,False,0.004178705625236034,-0.003915863606380299,3,597,0.00024009266053326428,685,685,3,False,0.004122087731957436,-0.0038819950714241713,3,622,neither,0.00025740390992723405,655,655,3,False,0.003921698313206434,-0.0036642944032792,3,592,neither
0,0,64,32767,248,7936,7967,False,8.702963532414287e-05,8.703516505192965e-05,8.331428398378193e-05,3.937417752952754e-11,8.709383109817281e-05,0.00017771038983482867,0.00017773182480596006,755,755,3,False,0.004178705625236034,-0.004000973800430074,3,692,0.00018913163512479514,740,740,3,False,0.004122087731957436,-0.0039329560968326405,3,677,neither,0.00017093813221435994,770,770,3,False,0.003921698313206434,-0.0037507601809920743,3,707,neither
0,0,64,32767,249,7968,7999,False,0.00010771954111987725,0.00010772742825793102,0.0001118305153795518,1.1036339203629453e-10,6.422475416911766e-05,0.0002548227785155177,0.00025485351216048,672,672,3,False,0.004178705625236034,-0.003923852113075554,3,609,0.00023500689712818712,691,691,3,False,0.004122087731957436,-0.0038870808348292485,3,628,neither,0.00024273393501061946,667,667,3,False,0.003921698313206434,-0.003678964378195815,3,604,neither
0,0,64,32767,250,8000,8031,False,0.00013411263353191316,0.00013412066618911922,0.0002126419567503035,5.840853495309162e-11,6.96523129590787e-05,0.0002541561843827367,0.0002541868307162076,674,674,3,False,0.004178705625236034,-0.003924518794519827,3,611,0.0003127390518784523,629,629,3,False,0.004122087731957436,-0.0038093486800789833,3,566,neither,0.0003212126612197608,612,612,3,False,0.003921698313206434,-0.0036004856519866735,3,549,neither
0,0,64,32767,251,8032,8063,False,0.00012586332741193473,0.0001258713600691408,0.00012274426990188658,6.801330609818024e-10,0.00012273128959350288,0.0002579770516604185,0.00025800816365517676,667,667,3,False,0.004178705625236034,-0.003920697461580858,3,604,0.00025891236145980656,663,663,3,False,0.004122087731957436,-0.003863175370497629,3,600,neither,0.00023260372108779848,686,686,3,False,0.003921698313206434,-0.0036890945921186358,3,623,neither
0,0,64,32767,252,8064,8095,False,0.00014691983233205974,0.00014693153207190335,8.526493184035644e-05,1.2854615982771378e-10,0.00012085624621249735,0.0003815580566879362,0.0003816040407400578,581,581,3,False,0.004178705625236034,-0.0037971015844959766,3,518,0.0003348131140228361,621,621,3,False,0.004122087731957436,-0.0037872746179345995,3,558,neither,0.0003285139100626111,611,611,3,False,0.003921698313206434,-0.003593184403143823,3,548,neither
0,0,64,32767,253,8096,8127,False,0.00020353727450128645,0.00020355108426883817,0.00021546646894421428,2.2148862743875952e-09,0.000154224326252006,0.0004444560909178108,0.00044450967106968164,558,558,3,False,0.004178705625236034,-0.0037341959541663527,3,495,0.0004949918948113918,541,541,3,False,0.004122087731957436,-0.0036270958371460438,3,478,neither,0.0004845360526815057,535,535,3,False,0.003921698313206434,-0.0034371622605249286,3,472,neither
0,0,64,32767,254,8128,8159,False,0.00015220390923786908,0.00015221218927763402,0.00012200774654047564,9.91443460662822e-09,0.00022253108909353614,0.00026426688418723643,0.00026429875288158655,658,658,3,False,0.004178705625236034,-0.003914406872354448,3,595,0.0003295981150586158,622,622,3,False,0.004122087731957436,-0.00379248961689882,3,559,neither,0.00033284880919381976,609,609,3,False,0.003921698313206434,-0.0035888495040126145,3,546,neither
0,0,64,32767,255,8160,8191,False,0.00017390746506862342,0.00017391926667187363,0.00013212402700446546,1.585319786556738e-08,0.00018198034376837313,0.0003815096279140562,0.0003815556410700083,582,582,3,False,0.004178705625236034,-0.003797149984166026,3,519,0.0002971309295389801,635,635,3,False,0.004122087731957436,-0.0038249568024184555,3,572,neither,0.0003113292623311281,619,619,3,False,0.003921698313206434,-0.003610369050875306,3,556,neither
0,0,64,32767,256,8192,8223,False,0.0002463111304678023,0.0002463332493789494,0.0001322273164987564,8.9068761255362e-09,0.00012881138536613435,0.0007241969578899443,0.0007242842693813145,460,460,3,False,0.004178705625236034,-0.00345442135585472,3,397,0.0006908574141561985,461,461,3,False,0.004122087731957436,-0.003431230317801237,3,398,neither,0.0007237297249957919,439,439,3,False,0.003921698313206434,-0.0031979685882106423,3,376,neither
0,0,64,32767,257,8224,8255,False,0.00012595293810591102,0.00012596025771927088,5.940758637734689e-05,7.787760436528401e-10,0.0002082308055832982,0.00023617257829755545,0.00023620105639565736,691,691,3,False,0.004178705625236034,-0.003942504568840377,3,628,0.0002638954611029476,659,659,3,False,0.004122087731957436,-0.003858192270854488,3,596,neither,0.00020646408665925264,723,723,3,False,0.003921698313206434,-0.0037152342265471816,3,660,neither
0,0,64,32767,258,8256,8287,False,0.00011935360089410096,0.00011936041119042784,0.00013099009811412543,5.970297589641405e-10,0.00012960468302480876,0.0002168190258089453,0.00021684517560061067,713,713,3,False,0.004178705625236034,-0.003961860449635424,3,650,0.00018922120216302574,739,739,3,False,0.004122087731957436,-0.00393286652979441,3,676,neither,0.00021825522708240896,705,705,3,False,0.003921698313206434,-0.0037034430861240253,3,642,neither
0,0,64,32767,259,8288,8319,False,0.00011772484140237793,0.00011773355072364211,6.463402678491548e-05,1.516503478349307e-09,0.0001225927990162745,0.0002836710191331804,0.00028370521613396704,642,642,3,False,0.004178705625236034,-0.0038950004091020674,3,579,0.0003804917505476624,593,593,3,False,0.004122087731957436,-0.0037415959814097732,3,530,neither,0.0002968872431665659,628,628,3,False,0.003921698313206434,-0.0036248110700398684,3,565,neither
0,0,64,32767,260,8320,8351,False,0.00014049735909793526,0.0001405073853675276,8.078232349362224e-05,1.2545505079231134e-08,0.000155501373228617,0.00032569319591857493,0.00032573245698586106,613,613,3,False,0.004178705625236034,-0.0038529731682501733,3,550,0.0004273840750101954,569,569,3,False,0.004122087731957436,-0.0036947036569472402,3,506,neither,0.00039166887290775776,580,580,3,False,0.003921698313206434,-0.0035300294402986765,3,517,neither
0,0,64,32767,261,8352,8383,False,0.00013974765897728503,0.0001397570304106921,0.00016580514784436673,4.93008744939516e-09,9.239878272637725e-05,0.00030078180134296417,0.00030081806471571326,633,633,3,False,0.004178705625236034,-0.003877887560520321,3,570,0.00025200675008818507,667,667,3,False,0.004122087731957436,-0.0038700809818692505,3,604,neither,0.0002517503162380308,661,661,3,False,0.003921698313206434,-0.0036699479969684035,3,598,neither
0,0,64,32767,262,8384,8415,False,8.865255949785933e-05,8.865898416843265e-05,9.326171857537702e-05,1.9718251476064097e-09,5.394095933297649e-05,0.00020740559557452798,0.0002074305957648903,722,722,3,False,0.004178705625236034,-0.003971275029471144,3,659,0.00014172669034451246,829,829,3,False,0.004122087731957436,-0.003980361041612923,3,766,neither,0.0001243730803253129,848,848,3,False,0.003921698313206434,-0.0037973252328811213,3,785,neither
0,0,64,32767,263,8416,8447,False,0.00011147427721880376,0.00011148471821798012,6.168539403006434e-05,1.9050343524895652e-08,4.191208063275553e-05,0.0003422806039452553,0.00034232187317684293,602,602,3,False,0.004178705625236034,-0.0038363837520591915,3,539,0.0003051895764656365,632,632,3,False,0.004122087731957436,-0.003816898155491799,3,569,neither,0.00028527184622362256,632,632,3,False,0.003921698313206434,-0.0036364264669828117,3,569,neither
0,0,64,32767,264,8448,8479,False,0.00010794795525725931,0.00010795404523378238,0.00016650481848046184,6.61949217661828e-10,7.32566841179505e-05,0.00019202967814635485,0.00019205283024348319,741,741,3,False,0.004178705625236034,-0.003986652794992551,3,678,0.00019146948761772364,737,737,3,False,0.004122087731957436,-0.003930618244339712,3,674,neither,0.00019137052004225552,746,746,0,False,0.003921698313206434,-0.0037303277931641787,0,683,neither
0,0,64,32767,265,8480,8511,False,0.00012199928460177034,0.00012200973287690431,9.964607306756079e-05,4.751354865106805e-10,4.777880894835107e-05,0.0003405718016438186,0.00034061286714859307,604,604,3,False,0.004178705625236034,-0.0038380927580874413,3,541,0.00037408049684017897,596,596,3,False,0.004122087731957436,-0.0037480072351172566,3,533,neither,0.00033801724202930927,605,605,3,False,0.003921698313206434,-0.003583681071177125,3,542,neither
0,0,64,32767,266,8512,8543,False,0.0001707242918200791,0.0001707384071778506,0.00014365761307999492,7.298965876145758e-09,7.947086123749614e-05,0.0004597614170052111,0.00045981683069840074,550,550,3,False,0.004178705625236034,-0.0037188887945376337,3,487,0.00042694536386989057,570,570,3,False,0.004122087731957436,-0.003695142368087545,3,507,neither,0.0003854168171528727,583,583,3,False,0.003921698313206434,-0.0035362814960535616,3,520,neither
0,0,64,32767,267,8544,8575,False,0.0001388263190165162,0.00013883609790354967,0.00014819169882684946,1.5302498157510058e-09,9.177468746202067e-05,0.00031533732544630766,0.0003153753641527146,620,620,3,False,0.004178705625236034,-0.00386333026108332,3,557,0.00034418096765875816,614,614,3,False,0.004122087731957436,-0.0037779067642986774,3,551,neither,0.0002641370811033994,648,648,3,False,0.003921698313206434,-0.003657561232103035,3,585,neither
0,0,64,32767,268,8576,8607,False,0.00012934717233292758,0.0001293574896408245,7.06846549292095e-05,2.2127275012273628e-10,0.00010969394497806206,0.0003370098420418799,0.0003370504709891975,606,606,3,False,0.004178705625236034,-0.003841655154246837,3,543,0.0004533558967523277,560,560,3,False,0.004122087731957436,-0.003668731835205108,3,497,neither,0.00031834800029173493,615,615,3,False,0.003921698313206434,-0.0036033503129146993,3,552,neither
0,0,64,32767,269,8608,8639,False,0.00012871428043581545,0.0001287242048420012,0.0001032129002851434,1.1324492454889423e-09,8.921018888941035e-05,0.00032243289751932025,0.00032247178023681045,615,615,3,False,0.004178705625236034,-0.003856233844999224,3,552,0.0003954485582653433,585,585,3,False,0.004122087731957436,-0.0037266391736920923,3,522,neither,0.00030099909054115415,626,626,3,False,0.003921698313206434,-0.00362069922266528,3,563,neither
0,0,64,32767,270,8640,8671,False,0.00011487503070384264,0.0001148820883827284,0.00010021449998021126,3.1472375816576914e-09,0.00013241682609077543,0.0002268656244268641,0.0002268929674755782,703,703,3,False,0.004178705625236034,-0.003951812657760456,3,640,0.00024867901811376214,672,672,3,False,0.004122087731957436,-0.0038734087138436735,3,609,neither,0.0002026931761065498,731,731,3,False,0.003921698313206434,-0.0037190051370998845,3,668,neither
0,0,64,32767,271,8672,8703,False,0.0002180519513785839,0.00021807319717481732,7.145282143028453e-05,6.629246596112637e-10,0.00010093593300553039,0.000699818367138505,0.0006999027100391686,468,468,3,False,0.004178705625236034,-0.003478802915196866,3,405,0.0009864349849522114,372,372,3,False,0.004122087731957436,-0.0031356527470052242,3,309,neither,0.0007797552389092743,428,428,3,False,0.003921698313206434,-0.00314194307429716,3,365,neither
0,0,64,32767,272,8704,8735,False,0.00016565003897994757,0.00016566620615776628,6.754625792382285e-05,5.66516000777284e-10,6.296565697994083e-05,0.0005320876371115446,0.0005321517819538713,527,527,3,False,0.004178705625236034,-0.003646553843282163,3,464,0.0008409182191826403,415,415,3,False,0.004122087731957436,-0.0032811695127747953,3,352,neither,0.0005377256311476231,515,515,3,False,0.003921698313206434,-0.003383972682058811,3,452,neither
0,0,64,32767,273,8736,8767,False,0.0001903407392092049,0.00019035783770959824,0.00012416332901921123,5.654939183585839e-09,7.794824341544881e-05,0.0005592457600869238,0.0005593131645582616,516,516,3,False,0.004178705625236034,-0.0036193924606777728,3,453,0.0007064061355777085,457,457,3,False,0.004122087731957436,-0.003415681596379727,3,394,neither,0.0005579300923272967,511,511,3,False,0.003921698313206434,-0.0033637682208791375,3,448,neither
0,0,64,32767,274,8768,8799,False,9.861084981821477e-05,9.861575381364673e-05,0.00016428336675744504,9.317646032513949e-08,7.727816409897059e-05,0.00015278870705515146,0.00016428438539151102,782,782,0,False,0.004178705625236034,-0.004014421239844523,0,719,0.00015277722559403628,807,807,3,False,0.004122087731957436,-0.003969310506363399,3,744,neither,0.00017364928498864174,764,764,0,False,0.003921698313206434,-0.0037480490282177925,0,701,neither
0,0,64,32767,275,8800,8831,False,0.0001373425911879167,0.00013735052198171616,0.0002398833748884499,1.0713212539315009e-08,5.9922083892161027e-05,0.0002495541993994266,0.00024958429276011884,679,679,3,False,0.004178705625236034,-0.0039291213324759156,3,616,0.0002872765762731433,644,644,3,False,0.004122087731957436,-0.0038348111556842923,3,581,neither,0.00020165096793789417,732,732,3,False,0.003921698313206434,-0.00372004734526854,3,669,neither
0,0,64,32767,276,8832,8863,False,0.0001843832724262029,0.00018439959967508912,0.00013568774738814682,2.2400428179025766e-08,6.85166523908265e-05,0.0005333063309080899,0.0005333706503733993,526,526,3,False,0.004178705625236034,-0.003645334974862635,3,463,0.0005514307995326817,514,514,3,False,0.004122087731957436,-0.003570656932424754,3,451,neither,0.0005020396201871336,528,528,3,False,0.003921698313206434,-0.0034196586930193007,3,465,neither
0,0,64,32767,277,8864,8895,False,0.00020954017236363143,0.00020955783838871866,0.0001791133836377412,5.466891828120879e-09,8.367453119717538e-05,0.0005753673030994833,0.0005754366866312921,505,505,3,False,0.004178705625236034,-0.0036032689386047423,3,442,0.0005832535680383444,505,505,3,False,0.004122087731957436,-0.0035388341639190912,3,442,neither,0.0005606343038380146,510,510,3,False,0.003921698313206434,-0.0033610640093684196,3,447,neither
0,0,64,32767,278,8896,8927,False,0.00010750640649348497,0.00010751055378932506,0.00022298155818134546,4.597362934788407e-09,8.235562563640997e-05,0.00012468385102692991,0.00022298292606137693,709,709,0,False,0.004178705625236034,-0.0039557226991746575,0,646,0.0001802650949684903,754,754,0,False,0.004122087731957436,-0.003941822636988945,0,691,neither,0.0002240173489553854,699,699,0,False,0.003921698313206434,-0.003697680964251049,0,636,neither
0,0,64,32767,279,8928,8959,False,0.00016721953579690307,0.00016723113367334008,0.00013962002412881702,3.0682396623404884e-09,0.00015451280341949314,0.0003747422597371042,0.0003747874579858035,585,585,3,False,0.004178705625236034,-0.003803918167250231,3,522,0.0003673034079838544,600,600,3,False,0.004122087731957436,-0.003754784323973581,3,537,neither,0.0003531128168106079,598,598,3,False,0.003921698313206434,-0.0035685854963958263,3,535,neither
0,0,64,32767,280,8960,8991,False,0.00012044100003549829,0.00012045094626955688,7.895297312643379e-05,7.095223519826277e-09,7.802491745678708e-05,0.00032477901550009847,0.0003248181601520628,614,614,3,False,0.004178705625236034,-0.0038538874650839716,3,551,0.0005901884287595749,502,502,3,False,0.004122087731957436,-0.0035318993031978607,3,439,neither,0.00041247575427405536,567,567,3,False,0.003921698313206434,-0.003509222558932379,3,504,neither
0,0,64,32767,281,8992,9023,False,7.773423567414284e-05,7.773870311211795e-05,8.07720425655134e-05,5.467722941077113e-10,8.764575613895431e-05,0.0001425186055712402,0.0001425357913831249,821,821,3,False,0.004178705625236034,-0.0040361698338529095,3,758,0.00016084584058262408,796,796,3,False,0.004122087731957436,-0.0039612418913748115,3,733,neither,0.00013330564252100885,836,836,3,False,0.003921698313206434,-0.0037883926706854254,3,773,neither
0,0,64,32767,282,9024,9055,False,8.326330134877935e-05,8.326912939082831e-05,5.586928818956949e-05,4.797561792280192e-10,8.82232197909616e-05,0.00018896021356340498,0.0001889830018626526,745,745,3,False,0.004178705625236034,-0.003989722623373382,3,682,0.0001753247488522902,763,763,3,False,0.004122087731957436,-0.003946762983105145,3,700,neither,0.00016697368118911982,779,779,3,False,0.003921698313206434,-0.0037547246320173144,3,716,neither
0,0,64,32767,283,9056,9087,False,0.00011970024206675589,0.00011970770719926804,8.524140139343217e-05,1.5323499136243868e-09,0.00015284560504369438,0.0002407124120509252,0.00024074142856989056,687,687,3,False,0.004178705625236034,-0.003937964196666144,3,624,0.0002468621823936701,677,677,3,False,0.004122087731957436,-0.0038752255495637655,3,614,neither,0.00021608802489936352,708,708,3,False,0.003921698313206434,-0.0037056102883070707,3,645,neither
0,0,64,32767,284,9088,9119,False,0.00010259270493406802,0.00010259871487505734,6.470421067206189e-05,2.189533221397255e-09,0.00015240181528497487,0.00019326260371599346,0.0001932859158841893,739,739,3,False,0.004178705625236034,-0.003985419709351845,3,676,0.00016660758410580456,780,780,3,False,0.004122087731957436,-0.003955480147851631,3,717,neither,0.00015624154184479266,797,797,3,False,0.003921698313206434,-0.0037654567713616416,3,734,neither
0,0,64,32767,285,9120,9151,False,0.00018393417121842504,0.00018394910148344934,0.00011448610166553408,1.5799225039359044e-08,0.00013480708003044128,0.00048642774345353246,0.0004864863876719028,544,544,3,False,0.004178705625236034,-0.0036922192375641316,3,481,0.00048646662617102265,549,549,3,False,0.004122087731957436,-0.003635621105786413,3,486,neither,0.00048264962970279157,538,538,3,False,0.003921698313206434,-0.0034390486835036427,3,475,neither
0,0,64,32767,286,9152,9183,False,0.00016820940072648227,0.0001682218862697482,0.00014138630649540573,6.27415841503165e-10,0.0001267082116100937,0.0004047424881719053,0.0004047912952955812,571,571,3,False,0.004178705625236034,-0.003773914329940453,3,508,0.00045815669000148773,558,558,3,False,0.004122087731957436,-0.003663931041955948,3,495,neither,0.0004340308078099042,559,559,3,False,0.003921698313206434,-0.00348766750539653,3,496,neither
0,0,64,32767,287,9184,9215,False,0.00025660585379227996,0.00025662704138085246,0.0001784525957191363,1.2754685085880624e-09,0.00015717586211394519,0.0006907936767674983,0.0006908769719302654,473,473,3,False,0.004178705625236034,-0.003487828653305769,3,410,0.0007447102689184248,447,447,3,False,0.004122087731957436,-0.0033773774630390108,3,384,neither,0.0007047571707516909,449,449,3,False,0.003921698313206434,-0.0032169411424547434,3,386,neither
0,0,64,32767,288,9216,9247,False,0.0002686937805265188,0.0002687122323550284,0.0002835741324815899,8.977859011771727e-10,0.0001966757554328069,0.0005945243174210191,0.0005945959710516036,500,500,3,False,0.004178705625236034,-0.003584109654184431,3,437,0.0005345323588699102,526,526,3,False,0.004122087731957436,-0.0035875553730875254,3,463,neither,0.0005131101352162659,525,525,3,False,0.003921698313206434,-0.0034085881779901683,3,462,neither
0,0,64,32767,289,9248,9279,False,0.00023944393615238369,0.00023945834254845977,0.0003165415837429464,5.869650987477826e-09,0.00018224555242341012,0.0004589826858136803,0.000459038041299209,551,551,3,False,0.004178705625236034,-0.0037196675839368254,3,488,0.0005014403723180294,537,537,3,False,0.004122087731957436,-0.003620647359639406,3,474,neither,0.0004808362282346934,539,539,3,False,0.003921698313206434,-0.003440862084971741,3,476,neither
0,0,64,32767,290,9280,9311,False,0.0002799503563437611,0.0002799674984999001,0.0003569721011444926,2.765049700315103e-08,0.0002159734140150249,0.0005468282615765929,0.0005468942108564079,519,519,3,False,0.004178705625236034,-0.0036318114143796265,3,456,0.0006782545824535191,465,465,3,False,0.004122087731957436,-0.0034438331495039165,3,402,neither,0.0005672856350429356,505,505,3,False,0.003921698313206434,-0.0033544126781634986,3,442,neither
0,0,64,32767,291,9312,9343,False,0.0002315386664122343,0.00023154920199885964,0.00033036223612725735,2.430949663789761e-08,0.0002679013996385038,0.00032786675728857517,0.0003303642733953893,609,609,0,False,0.004178705625236034,-0.003848341351840645,0,546,0.00034404327743686736,615,615,0,False,0.004122087731957436,-0.0037780444545205683,0,552,neither,0.00041610299376770854,566,566,0,False,0.003921698313206434,-0.0035055953194387257,0,503,neither
0,0,64,32767,292,9344,9375,False,0.0002697367162909359,0.00026975522632710636,0.00022021860058885068,3.620882083055221e-08,0.0002601679298095405,0.0005985241150483489,0.0005985962925478816,499,499,3,False,0.004178705625236034,-0.003580109332688153,3,436,0.0006961650215089321,459,459,3,False,0.004122087731957436,-0.0034259227104485035,3,396,neither,0.0006432873196899891,470,470,3,False,0.003921698313206434,-0.003278410993516445,3,407,neither
0,0,64,32767,293,9376,9407,False,0.00015943998005241156,0.00015944548067636788,0.00023684432380832732,1.2437504359752438e-08,0.00023482435790356249,0.0001660788111621514,0.00023684579355176538,690,690,0,False,0.004178705625236034,-0.003941859831684269,0,627,0.0002320917701581493,694,694,2,False,0.004122087731957436,-0.0038899959617992863,2,631,neither,0.0002680377510841936,645,645,0,False,0.003921698313206434,-0.0036536605621222407,0,582,neither
