batch,dense_seconds,dense_output_tokens_per_second,dense_ttft_ms,dense_tpot_ms,dense_seconds_min,dense_seconds_max,dense_preemptions_total,c1_seconds,c1_output_tokens_per_second,c1_ttft_ms,c1_tpot_ms,c1_seconds_min,c1_seconds_max,c1_preemptions_total,e2e_speedup,tpot_speedup
128,212.53529803361744,77.08837144505044,99531.29309242286,824.4039255595575,212.3631062898785,212.65255259303376,0,189.11280968179926,86.63611961330211,90380.64056329677,714.8668408508958,188.76214942196384,189.17363312793896,3,1.123854583892169,1.153227256391248
