model,revision,method,context,batch,tp,v_rank,base_rank,residual_rank,page_size,sparse_budget,sink,recent,k_residency,dtype,gpu,repeat,run_id,stage,median_ms,p10_ms,p90_ms,collective,communicated_width,communicated_elements_per_rank,payload_bytes_per_rank,ring_bytes_per_rank
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,projection,0.013791999779641628,0.012384000234305859,0.018912000581622124,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,collective,0.035023998469114304,0.031488001346588135,0.03855999931693077,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,reconstruction,0.009312000125646591,0.009088000282645226,0.00979200005531311,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b1,total,0.06801600009202957,0.06540799885988235,0.07657600194215775,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,projection,0.016367999836802483,0.015744000673294067,0.024288000538945198,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,collective,0.03387200087308884,0.031936001032590866,0.038943998515605927,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,reconstruction,0.012319999746978283,0.01206399966031313,0.013919999822974205,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b1,total,0.06828799843788147,0.06332799792289734,0.07820799946784973,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b1,projection,0.01603199914097786,0.015744000673294067,0.01756799966096878,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b1,collective,0.03155200183391571,0.03033600002527237,0.036031998693943024,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b1,reconstruction,0.01539199985563755,0.015231999568641186,0.016095999628305435,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b1,total,0.06907199695706367,0.06358399987220764,0.07516799867153168,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b1,projection,0.023151999339461327,0.020320000126957893,0.025472000241279602,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b1,collective,0.03412799909710884,0.03206399828195572,0.03827200084924698,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b1,reconstruction,0.025312000885605812,0.02518399991095066,0.02550400048494339,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b1,total,0.07614399865269661,0.07388799637556076,0.08575999736785889,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b1,projection,0.011888000182807446,0.01158399973064661,0.013088000006973743,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b1,collective,0.016095999628305435,0.015552000142633915,0.01692800037562847,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b1,reconstruction,0.025312000885605812,0.025151999667286873,0.025439999997615814,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b1,total,0.041600000113248825,0.040991999208927155,0.042527999728918076,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b1,projection,0.012319999746978283,0.012128000147640705,0.012671999633312225,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b1,collective,0.03215999901294708,0.031168000772595406,0.03612799942493439,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b1,reconstruction,0.009440000168979168,0.009247999638319016,0.010528000071644783,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b1,total,0.06665600091218948,0.06499200314283371,0.07231999933719635,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b1,projection,0.015968000516295433,0.01571200042963028,0.020959999412298203,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b1,collective,0.03286400064826012,0.0315839983522892,0.03494400158524513,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b1,reconstruction,0.012415999546647072,0.012191999703645706,0.01462399959564209,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b1,total,0.06355199962854385,0.06233600154519081,0.07014399766921997,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b1,projection,0.01603199914097786,0.015776000916957855,0.016831999644637108,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b1,collective,0.03232000023126602,0.03142400085926056,0.034143999218940735,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b1,reconstruction,0.01539199985563755,0.015231999568641186,0.01603199914097786,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b1,total,0.06433599814772606,0.06207999959588051,0.07443200051784515,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b1,projection,0.016416000202298164,0.016095999628305435,0.01865600049495697,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b1,collective,0.035472000017762184,0.033535998314619064,0.04124800115823746,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b1,reconstruction,0.025296000763773918,0.025151999667286873,0.025472000241279602,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,c1_ar_b1,total,0.07782399654388428,0.0756480023264885,0.08643200248479843,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b1,projection,0.011839999817311764,0.01152000017464161,0.012896000407636166,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b1,collective,0.016095999628305435,0.015615999698638916,0.01679999940097332,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b1,reconstruction,0.025280000641942024,0.025151999667286873,0.025472000241279602,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,basiskv_ag_b1,total,0.0414079986512661,0.04076800122857094,0.04227200150489807,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b1,projection,0.012272000312805176,0.012032000347971916,0.012992000207304955,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b1,collective,0.03262399882078171,0.031488001346588135,0.034623999148607254,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b1,reconstruction,0.009664000011980534,0.009375999681651592,0.010432000271975994,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,dense_ar_b1,total,0.06806400045752525,0.06592000275850296,0.07532799988985062,all_reduce,4096,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b1,projection,0.015904000028967857,0.015744000673294067,0.019807999953627586,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b1,collective,0.03271999955177307,0.03152000159025192,0.03593600168824196,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b1,reconstruction,0.01235199999064207,0.012128000147640705,0.012864000163972378,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_wire_b1,total,0.06384000182151794,0.062144000083208084,0.07264000177383423,all_reduce,1024,1024,2048,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b1,projection,0.01603199914097786,0.015807999297976494,0.016863999888300896,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b1,collective,0.03244800120592117,0.031328000128269196,0.03596799820661545,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b1,reconstruction,0.015424000099301338,0.015263999812304974,0.016287999227643013,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,lr_ar_cap_b1,total,0.06355199962854385,0.06188800185918808,0.07369600236415863,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b1,projection,0.016256000846624374,0.015904000028967857,0.01740800030529499,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b1,collective,0.033695999532938004,0.03251200169324875,0.036320000886917114,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b1,reconstruction,0.025248000398278236,0.025119999423623085,0.025439999997615814,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,c1_ar_b1,total,0.07700799778103828,0.07507199794054031,0.08515200018882751,all_reduce,2048,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b1,projection,0.011872000060975552,0.01152000017464161,0.012543999589979649,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b1,collective,0.01600000075995922,0.015615999698638916,0.01711999997496605,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b1,reconstruction,0.025280000641942024,0.025151999667286873,0.025439999997615814,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,1,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,2,basiskv_ag_b1,total,0.041439998894929886,0.040800001472234726,0.042399998754262924,all_gather,256,256,512,3584.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b2,projection,0.012992000207304955,0.012671999633312225,0.014655999839305878,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b2,collective,0.03336000069975853,0.03200000151991844,0.037376001477241516,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b2,reconstruction,0.012671999633312225,0.00940799992531538,0.014688000082969666,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,dense_ar_b2,total,0.07015999779105186,0.06828799843788147,0.07859200239181519,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b2,projection,0.012575999833643436,0.01235199999064207,0.01398400031030178,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b2,collective,0.03296000137925148,0.03142400085926056,0.03827200084924698,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b2,reconstruction,0.014015999622642994,0.013791999779641628,0.014911999925971031,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_wire_b2,total,0.061872001737356186,0.060095999389886856,0.06972800195217133,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b2,projection,0.01345600001513958,0.012415999546647072,0.01852799952030182,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b2,collective,0.034304000437259674,0.03251200169324875,0.03670400008559227,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b2,reconstruction,0.016448000445961952,0.015615999698638916,0.019168000668287277,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,lr_ar_cap_b2,total,0.06084800139069557,0.059167999774217606,0.06656000018119812,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b2,projection,0.016448000445961952,0.01616000011563301,0.018079999834299088,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b2,collective,0.03268799930810928,0.031647998839616776,0.03471999987959862,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b2,reconstruction,0.01881599985063076,0.018592000007629395,0.019999999552965164,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,c1_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,c1_ar_b2,total,0.08308799937367439,0.081216000020504,0.08953599631786346,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b2,projection,0.012032000347971916,0.011776000261306763,0.013439999893307686,all_gather,256,512,1024,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b2,collective,0.021808000281453133,0.01648000068962574,0.025119999423623085,all_gather,256,512,1024,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b2,reconstruction,0.0191040001809597,0.018688000738620758,0.02022399939596653,all_gather,256,512,1024,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,basiskv_ag,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,0,basiskv_ag_b2,total,0.03641600161790848,0.03580800071358681,0.03731200098991394,all_gather,256,512,1024,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b2,projection,0.012752000242471695,0.012415999546647072,0.01727999933063984,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b2,collective,0.031727999448776245,0.030208000913262367,0.03359999880194664,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b2,reconstruction,0.009472000412642956,0.009216000325977802,0.010048000141978264,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,dense_ar,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,dense_ar_b2,total,0.06919999793171883,0.06761600077152252,0.07494399696588516,all_reduce,4096,8192,16384,28672.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b2,projection,0.012703999876976013,0.012415999546647072,0.013856000266969204,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b2,collective,0.03251200169324875,0.03136000037193298,0.03558399900794029,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b2,reconstruction,0.014112000353634357,0.013824000023305416,0.014879999682307243,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_wire,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_wire_b2,total,0.06092799827456474,0.05967999994754791,0.0663679987192154,all_reduce,1024,2048,4096,7168.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b2,projection,0.01708799973130226,0.015104000456631184,0.02035200037062168,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b2,collective,0.03471999987959862,0.03206399828195572,0.037408001720905304,all_reduce,2048,4096,8192,14336.0
Qwen/Qwen3-8B-Base,49e3418fbbbca6ecbdf9608b4d22e5a407081db4,lr_ar_cap,n/a,2,8,64,,,,,,,n/a,bfloat16,NVIDIA L40S,1,lr_ar_cap_b2,reconstruction,0.01616000011563301,0.015552000142633915,0.017920000478625298,all_reduce,2048,4096,8192,14336.0
