batch,dense_seconds,dense_output_tokens_per_second,dense_tpot_ms,dense_ttft_ms,dense_preemptions,v64_seconds,v64_output_tokens_per_second,v64_tpot_ms,v64_ttft_ms,v64_preemptions,v96_seconds,v96_output_tokens_per_second,v96_tpot_ms,v96_ttft_ms,v96_preemptions,v64_e2e_speedup,v64_tpot_speedup,v96_e2e_speedup,v96_tpot_speedup
1,5.384167226031423,23.773407219067117,31.480572787736815,1384.9606630392373,0,5.7077872939407825,22.42550281014869,36.29180538563395,1098.4673690982163,0,6.426947094965726,19.916143405048928,41.0410855515442,1214.9679479189217,0,0.9433020098256104,0.8674292296353586,0.8377488014875492,0.7670501977390395
2,7.0910784979350865,36.101701606398365,34.01772633898915,2771.1733819451183,0,7.02908135112375,36.42012194937435,38.11223685052099,2188.495463458821,0,7.818178826011717,32.744198578352695,42.525697844176314,2415.069095790386,0,1.0088200923725865,0.8925670375215494,0.9069987596526305,0.7999334064696062
4,10.037992442026734,51.00621493361316,45.79567323864152,4180.792679078877,0,9.376236990094185,54.60612829442326,47.52237190525451,3294.450029032305,0,10.42829228611663,49.0972045999933,52.95487271537491,3648.7473191227764,0,1.0705779357573493,0.963665562189204,0.9625729857409627,0.86480565225389
8,16.145375504158437,63.4237339191186,66.14797921644113,7670.969574304763,0,14.084384039975703,72.7046349413351,62.916274141248934,6012.670904165134,0,15.692820206750184,65.25277079001592,70.18269524922388,6687.695636821445,0,1.1463316718951304,1.0513651693349946,1.028838366300379,0.9425112412902471
16,28.290641688276082,72.39142973730112,114.21857274703014,13629.054680030094,0,23.623909269925207,86.69183311702093,100.2863605408636,10720.811328530544,0,26.10042155114934,78.46616561293877,110.89326651156404,11830.770499742357,0,1.1975427675847,1.1389242976914054,1.0839151250041896,1.0299865477866443
32,52.4579936102964,78.08152234011561,214.3863885215205,24872.803659003694,0,42.59206396015361,96.16815010026173,177.88821459836308,19631.7824589496,0,47.07685425085947,87.0066631507185,196.72517067586406,21683.401330607012,0,1.2316377449886606,1.2051747722892334,1.1143054149447271,1.0897760961903349
64,99.98087698314339,81.93566857171254,405.9870618043282,47524.4512108693,0,79.63510122895241,102.86921060661236,326.21291016311454,37345.83892177761,0,87.85525001911446,93.2442853240721,360.1617024539201,41165.12500236422,0,1.255487535524021,1.2445462737858064,1.1380182397909149,1.1272355140432264
